Order_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Profit,Region
379,11/12/2019,Apple Watch,Accessories,3,65950,197850,50719.47,North
380,3/4/2020,HP Laptop,Electronics,2,12829,25658,6801.09,East
381,3/8/2019,iPad,Electronics,2,63633,127266,27953.27,West
382,2/9/2020,Apple Watch,Accessories,4,40961,163844,62223.07,East
383,7/25/2019,Samsung Galaxy S23,Electronics,3,21109,63327,21790.59,West
384,9/10/2019,Samsung Galaxy S23,Electronics,2,6156,12312,3154.45,South
385,4/20/2019,iPhone 14,Electronics,4,74322,297288,82715.78,West
386,1/25/2019,Boat Earbuds,Accessories,5,11638,58190,9415.18,North
387,8/2/2020,Sony Headphones,Accessories,2,17847,35694,13071.44,North
388,4/2/2019,Puma T-shirt,Fashion,4,8467,33868,12513.93,North
389,1/25/2020,HP Laptop,Electronics,2,52688,105376,39366.77,West
390,5/31/2020,Adidas Shoes,Fashion,2,72646,145292,44079.38,East
391,9/10/2019,Samsung Galaxy S23,Electronics,2,56177,112354,16997.3,East
392,4/9/2019,iPad,Electronics,1,38346,38346,13045.5,North
393,3/21/2019,Canon Camera,Electronics,4,28641,114564,42931.55,West
394,4/11/2019,Puma T-shirt,Fashion,1,47351,47351,7141.75,East
395,5/4/2019,Puma T-shirt,Fashion,4,69328,277312,67671.35,South
396,12/3/2020,Apple Watch,Accessories,2,15922,31844,6431.74,South
397,3/30/2020,Dell Laptop,Electronics,3,27215,81645,22827.23,North
398,7/27/2020,Boat Earbuds,Accessories,5,62449,312245,105493.51,East
399,2/27/2020,Sony Headphones,Accessories,5,23677,118385,27199.7,North
400,5/7/2020,iPhone 14,Electronics,5,23240,116200,22243.49,North
401,6/13/2019,Sony Headphones,Accessories,2,47576,95152,15234.39,North
402,11/4/2019,Dell Laptop,Electronics,1,70831,70831,16891.6,West
403,7/17/2020,Apple Watch,Accessories,5,11249,56245,20388.13,West
404,3/11/2020,Puma T-shirt,Fashion,2,21723,43446,8573.13,North
405,9/16/2020,Boat Earbuds,Accessories,2,55816,111632,17966.55,North
406,1/29/2019,iPhone 14,Electronics,1,65141,65141,18929.92,North
407,8/20/2019,Nike Shoes,Fashion,2,20781,41562,13995.4,North
408,3/20/2019,Puma T-shirt,Fashion,3,29102,87306,25097.76,North
409,3/24/2020,Puma T-shirt,Fashion,5,48184,240920,51952.36,East
410,1/20/2020,Sony Headphones,Accessories,5,61420,307100,65549.94,North
411,10/4/2019,Dell Laptop,Electronics,3,77316,231948,37314.55,West
412,7/30/2019,Nike Shoes,Fashion,4,10366,41464,6522.81,East
413,9/18/2019,Dell Laptop,Electronics,4,58406,233624,83280.57,North
414,1/3/2020,Boat Earbuds,Accessories,2,43033,86066,32648.76,West
415,7/14/2020,iPhone 14,Electronics,1,35644,35644,10854.14,West
416,4/29/2019,HP Laptop,Electronics,1,60060,60060,9612.2,South
417,5/2/2020,Samsung Galaxy S23,Electronics,2,35464,70928,26150.56,South
418,10/15/2019,Boat Earbuds,Accessories,5,39571,197855,42139.5,West
419,9/30/2019,Puma T-shirt,Fashion,2,58366,116732,45416.46,West
420,5/4/2019,Samsung Galaxy S23,Electronics,1,22668,22668,6936.45,South
421,12/25/2020,Canon Camera,Electronics,2,78311,156622,53224.36,West
422,6/27/2020,Dell Laptop,Electronics,1,61832,61832,20313.25,South
423,6/13/2020,Apple Watch,Accessories,1,38143,38143,6494.55,North
424,12/11/2019,Sony Headphones,Accessories,4,58441,233764,49488.58,South
425,6/24/2020,Puma T-shirt,Fashion,5,49408,247040,88637.04,North
426,2/11/2020,HP Laptop,Electronics,3,49189,147567,51149.99,West
427,12/19/2019,Puma T-shirt,Fashion,5,4254,21270,4476.35,West
428,4/18/2019,Dell Laptop,Electronics,3,82442,247326,56335.59,East
429,7/5/2019,Canon Camera,Electronics,5,30306,151530,54518.67,West
430,3/24/2020,iPad,Electronics,1,55647,55647,12152.45,West
431,5/5/2020,iPad,Electronics,3,22227,66681,12005.64,North
432,3/7/2019,Nike Shoes,Fashion,5,37235,186175,36531.33,North
433,8/24/2020,Canon Camera,Electronics,4,85399,341596,136191.8,South
434,9/24/2020,Boat Earbuds,Accessories,4,27332,109328,43429.68,South
435,3/11/2019,Sony Headphones,Accessories,1,15879,15879,5053.76,West
436,1/16/2020,Dell Laptop,Electronics,5,83117,415585,127968.02,West
437,4/13/2020,HP Laptop,Electronics,2,67049,134098,33757.69,South
438,7/7/2019,iPad,Electronics,5,80573,402865,98743.29,North
439,8/9/2019,HP Laptop,Electronics,1,28266,28266,5128.42,South
440,6/19/2020,Dell Laptop,Electronics,5,23725,118625,30798.47,South
441,11/15/2019,Samsung Galaxy S23,Electronics,3,64146,192438,75871.91,South
442,4/27/2019,Dell Laptop,Electronics,5,63039,315195,64229.1,East
443,12/16/2019,HP Laptop,Electronics,3,58275,174825,53607.35,East
444,4/23/2019,iPhone 14,Electronics,1,34437,34437,10577.14,East
445,4/28/2019,Puma T-shirt,Fashion,3,75554,226662,34092.94,North
446,2/16/2019,iPhone 14,Electronics,1,45753,45753,11024.44,East
447,8/24/2020,Boat Earbuds,Accessories,4,57918,231672,49810.27,West
448,9/10/2020,Sony Headphones,Accessories,1,8829,8829,2793.25,North
449,7/16/2020,Boat Earbuds,Accessories,5,36025,180125,48720.27,North
450,8/3/2020,Dell Laptop,Electronics,2,25622,51244,14993.27,North
451,12/4/2020,Sony Headphones,Accessories,4,2596,10384,3023.87,North
452,10/22/2019,HP Laptop,Electronics,2,20215,40430,15668.22,South
453,7/1/2019,Dell Laptop,Electronics,1,3339,3339,726.64,South
454,8/18/2020,Puma T-shirt,Fashion,4,37551,150204,45104.91,West
455,9/9/2020,Canon Camera,Electronics,4,23752,95008,36365.31,South
456,9/27/2019,Boat Earbuds,Accessories,4,662,2648,876.74,West
457,7/9/2020,Nike Shoes,Fashion,2,8396,16792,3456.17,North
458,3/16/2020,HP Laptop,Electronics,3,3143,9429,2310.81,North
459,9/30/2020,HP Laptop,Electronics,2,31182,62364,19530.17,East
460,7/18/2019,Samsung Galaxy S23,Electronics,3,67207,201621,74197.12,North
461,5/22/2019,Nike Shoes,Fashion,2,3039,6078,1234.27,North
462,12/30/2020,Sony Headphones,Accessories,2,28728,57456,13585.84,North
463,1/19/2020,iPad,Electronics,1,18822,18822,6076.22,West
464,12/8/2020,Canon Camera,Electronics,5,6804,34020,12321.65,East
465,8/15/2020,Nike Shoes,Fashion,1,33865,33865,8794.55,West
466,2/27/2020,Samsung Galaxy S23,Electronics,4,23981,95924,25358.81,South
467,7/17/2019,iPhone 14,Electronics,1,67669,67669,25685.03,South
468,1/22/2019,iPhone 14,Electronics,2,13640,27280,9950.66,West
469,3/10/2020,Canon Camera,Electronics,2,66133,132266,24403.51,North
470,10/21/2019,Apple Watch,Accessories,4,74571,298284,60628.45,West
471,7/14/2020,Adidas Shoes,Fashion,2,17494,34988,13540.74,West
472,3/9/2019,Apple Watch,Accessories,5,13319,66595,17566.97,South
473,1/16/2020,HP Laptop,Electronics,5,18633,93165,33501.67,North
474,3/7/2019,iPad,Electronics,2,40461,80922,21080.57,North
475,7/7/2020,iPad,Electronics,3,43451,130353,42937.27,West
476,6/27/2019,Dell Laptop,Electronics,4,26890,107560,20917.65,East
477,1/8/2019,Dell Laptop,Electronics,5,3051,15255,5389.88,West
478,8/19/2020,Puma T-shirt,Fashion,4,22300,89200,22799.67,West
479,8/26/2019,Apple Watch,Accessories,1,21538,21538,7560.7,West
480,9/25/2019,Samsung Galaxy S23,Electronics,2,7471,14942,3377.27,South
481,9/17/2020,Apple Watch,Accessories,3,11616,34848,6044.88,East
482,6/3/2020,iPad,Electronics,1,85620,85620,33533.42,North
483,1/1/2020,Puma T-shirt,Fashion,3,68343,205029,41077.9,South
484,1/16/2019,Dell Laptop,Electronics,1,63487,63487,13653.99,North
485,6/11/2019,Apple Watch,Accessories,5,53256,266280,58236.4,West
486,6/20/2020,Puma T-shirt,Fashion,2,26670,53340,19172.62,East
487,10/6/2020,iPhone 14,Electronics,4,24717,98868,37584.51,East
488,3/9/2020,Puma T-shirt,Fashion,5,49916,249580,48726.53,South
489,3/25/2020,Dell Laptop,Electronics,4,82335,329340,50383.62,East
490,8/14/2019,Puma T-shirt,Fashion,4,19388,77552,24083.81,South
491,10/4/2019,Dell Laptop,Electronics,4,13263,53052,14251.96,West
492,6/29/2020,iPad,Electronics,2,26056,52112,15371.49,North
493,10/6/2019,Dell Laptop,Electronics,2,71469,142938,35242.17,West
494,10/16/2019,Boat Earbuds,Accessories,1,73016,73016,14490.1,West
495,6/5/2019,Samsung Galaxy S23,Electronics,2,37846,75692,17289.43,East
496,10/1/2020,Apple Watch,Accessories,1,39047,39047,13401.13,East
497,5/23/2019,Dell Laptop,Electronics,4,88460,353840,122470.23,East
498,10/29/2019,Sony Headphones,Accessories,3,10028,30084,9747.62,West
499,7/26/2019,HP Laptop,Electronics,4,24452,97808,20391.38,South
500,2/11/2020,Dell Laptop,Electronics,1,87161,87161,20248.98,East
501,5/22/2019,Adidas Shoes,Fashion,2,15723,31446,9594.94,West
502,5/21/2020,Sony Headphones,Accessories,3,47238,141714,22079.03,West
503,9/5/2020,iPhone 14,Electronics,1,23883,23883,9390.94,East
504,3/1/2020,Boat Earbuds,Accessories,1,53830,53830,8440.86,East
505,12/18/2020,Canon Camera,Electronics,4,5575,22300,3446.47,East
506,5/22/2020,Canon Camera,Electronics,3,14447,43341,8349.7,East
507,4/9/2020,HP Laptop,Electronics,5,80176,400880,153502.87,South
508,10/15/2020,Canon Camera,Electronics,1,77675,77675,25558.41,East
509,8/10/2019,Sony Headphones,Accessories,3,11740,35220,11447.21,North
510,5/28/2020,HP Laptop,Electronics,3,8759,26277,4747.99,North
511,11/25/2020,Boat Earbuds,Accessories,1,63595,63595,22491.48,West
512,5/8/2020,iPhone 14,Electronics,4,54806,219224,73013.83,South
513,11/14/2020,Sony Headphones,Accessories,5,51000,255000,85915.41,North
514,11/20/2019,Sony Headphones,Accessories,5,7868,39340,6789.82,East
515,1/8/2019,iPhone 14,Electronics,2,50379,100758,16226.46,North
516,7/12/2020,Apple Watch,Accessories,4,7081,28324,8252.23,East
517,2/10/2020,Canon Camera,Electronics,3,27149,81447,29222.68,West
518,5/12/2019,Sony Headphones,Accessories,3,62444,187332,42026.35,East
519,3/17/2019,Apple Watch,Accessories,4,31759,127036,43376.94,North
520,12/13/2019,Dell Laptop,Electronics,4,693,2772,920.6,East
521,9/19/2019,Canon Camera,Electronics,1,32827,32827,7926.87,South
522,9/19/2019,Canon Camera,Electronics,2,27012,54024,21072.52,South
523,3/16/2020,Adidas Shoes,Fashion,3,85871,257613,72798.74,North
524,11/19/2020,iPhone 14,Electronics,3,74369,223107,55175.47,North
525,5/16/2019,Boat Earbuds,Accessories,1,18209,18209,7058.28,East
526,12/4/2020,HP Laptop,Electronics,4,17224,68896,20005.01,South
527,12/10/2019,Nike Shoes,Fashion,3,65833,197499,32994.49,North
528,7/24/2020,iPhone 14,Electronics,1,34123,34123,9114.26,East
529,5/8/2020,Apple Watch,Accessories,1,22554,22554,6238.74,East
530,1/1/2019,Adidas Shoes,Fashion,5,60018,300090,99424.95,West
531,4/19/2019,Puma T-shirt,Fashion,3,44863,134589,24150.03,West
532,9/7/2019,iPhone 14,Electronics,5,64589,322945,52070,North
533,10/31/2020,iPad,Electronics,1,79182,79182,31631.15,North
534,10/19/2020,Apple Watch,Accessories,1,22690,22690,4131.86,South
535,10/20/2020,HP Laptop,Electronics,1,25495,25495,7845.75,East
536,10/16/2020,Puma T-shirt,Fashion,4,17215,68860,26163.7,North
537,3/25/2020,Apple Watch,Accessories,2,37136,74272,17107.26,East
538,4/28/2019,Adidas Shoes,Fashion,5,75137,375685,90531.06,North
539,10/28/2020,Canon Camera,Electronics,4,17654,70616,15465.38,North
540,12/16/2019,Samsung Galaxy S23,Electronics,5,30873,154365,29753.17,West
541,8/23/2019,Samsung Galaxy S23,Electronics,1,29169,29169,7784.53,North
542,8/1/2019,Apple Watch,Accessories,5,68034,340170,132348.32,South
543,10/21/2019,iPhone 14,Electronics,1,73482,73482,14389.19,West
544,9/25/2020,Sony Headphones,Accessories,3,36768,110304,36527.69,South
545,7/14/2019,Puma T-shirt,Fashion,4,43349,173396,52702,West
546,3/16/2019,Puma T-shirt,Fashion,1,69170,69170,25958.23,West
547,11/9/2020,Nike Shoes,Fashion,3,67177,201531,45063.04,South
548,2/25/2020,iPad,Electronics,4,77208,308832,73676.47,West
549,10/30/2020,iPhone 14,Electronics,1,85026,85026,30727.13,South
550,4/23/2020,Puma T-shirt,Fashion,2,2511,5022,2000.38,East
551,11/21/2019,Adidas Shoes,Fashion,1,11620,11620,2680.96,West
552,3/9/2020,Samsung Galaxy S23,Electronics,4,17938,71752,16354.54,North
553,6/4/2019,iPad,Electronics,3,70688,212064,64456.5,South
554,7/16/2020,Boat Earbuds,Accessories,3,72627,217881,64593.53,South
555,5/5/2019,Boat Earbuds,Accessories,3,53661,160983,28168.68,North
556,10/7/2020,Nike Shoes,Fashion,4,8536,34144,9611.48,West
557,3/18/2019,Samsung Galaxy S23,Electronics,4,6844,27376,4215.81,East
558,10/5/2019,HP Laptop,Electronics,1,60000,60000,9438.87,West
559,11/4/2020,Sony Headphones,Accessories,5,16348,81740,21380.91,North
560,7/7/2020,Boat Earbuds,Accessories,5,5998,29990,5708.98,South
561,6/16/2020,Dell Laptop,Electronics,2,840,1680,528.17,West
562,10/7/2019,Adidas Shoes,Fashion,4,75750,303000,108682.91,North
563,3/10/2020,Dell Laptop,Electronics,5,58978,294890,57742.64,North
564,8/2/2019,iPhone 14,Electronics,3,20719,62157,20193.42,North
565,6/3/2020,iPad,Electronics,2,85254,170508,59621.87,West
566,10/20/2020,Sony Headphones,Accessories,1,35928,35928,9493.75,East
567,7/12/2020,Adidas Shoes,Fashion,5,25342,126710,39487.25,West
568,4/20/2020,Boat Earbuds,Accessories,5,45289,226445,45826.25,North
569,6/7/2020,iPhone 14,Electronics,4,67996,271984,49154.95,South
570,8/4/2020,iPhone 14,Electronics,3,60511,181533,50674.6,East
571,8/4/2019,Apple Watch,Accessories,2,73305,146610,39495.12,East
572,4/9/2020,Adidas Shoes,Fashion,3,13491,40473,11207.73,East
573,12/31/2019,Sony Headphones,Accessories,3,21583,64749,12504.34,East
574,5/27/2019,Canon Camera,Electronics,4,8516,34064,8173.67,East
575,5/8/2020,Boat Earbuds,Accessories,3,68526,205578,80648.76,North
576,12/26/2020,Apple Watch,Accessories,2,27603,55206,9257.25,East
577,10/4/2019,Dell Laptop,Electronics,2,22813,45626,11035.29,West
578,11/26/2020,Puma T-shirt,Fashion,2,12444,24888,8220.76,South
579,4/23/2019,Canon Camera,Electronics,3,78342,235026,82220.85,West
580,7/2/2020,Apple Watch,Accessories,3,67124,201372,63342.45,North
581,7/7/2019,Sony Headphones,Accessories,5,43227,216135,35819.46,West
582,12/3/2020,Canon Camera,Electronics,1,20631,20631,4641.8,West
583,1/19/2020,Apple Watch,Accessories,1,21781,21781,8289.58,West
584,7/7/2019,Boat Earbuds,Accessories,3,20310,60930,16007.37,North
585,12/24/2019,Samsung Galaxy S23,Electronics,5,28720,143600,53816.21,West
586,1/15/2020,Samsung Galaxy S23,Electronics,1,60266,60266,11419.29,West
587,5/22/2020,Boat Earbuds,Accessories,4,46592,186368,43477.12,South
588,9/23/2020,Apple Watch,Accessories,3,68987,206961,67649.6,South
589,11/17/2019,Apple Watch,Accessories,3,24282,72846,20461.77,North
590,2/22/2019,Canon Camera,Electronics,5,36096,180480,44962.39,East
591,1/23/2019,Canon Camera,Electronics,1,31250,31250,5557.35,West
592,6/9/2019,Nike Shoes,Fashion,2,2089,4178,1596.23,South
593,2/12/2020,Samsung Galaxy S23,Electronics,4,16737,66948,13012.44,East
594,4/10/2020,Boat Earbuds,Accessories,4,56878,227512,46904.66,West
595,9/30/2020,Apple Watch,Accessories,2,38213,76426,14830.88,East
596,8/29/2019,Canon Camera,Electronics,4,49188,196752,63079.34,South
597,7/28/2019,Nike Shoes,Fashion,2,69203,138406,34826.9,East
598,11/21/2019,iPad,Electronics,2,80123,160246,63945.37,West
599,7/30/2020,Canon Camera,Electronics,5,42127,210635,78888.47,East
600,9/3/2020,Dell Laptop,Electronics,1,6293,6293,2024.23,South
601,7/21/2020,Dell Laptop,Electronics,5,2724,13620,4163.25,West
602,12/29/2020,Dell Laptop,Electronics,5,32941,164705,64140.58,West
603,8/23/2019,Apple Watch,Accessories,2,72354,144708,51843.34,North
604,6/16/2020,Sony Headphones,Accessories,1,54540,54540,17752.06,West
605,4/11/2019,Dell Laptop,Electronics,3,63615,190845,28652.22,South
606,10/30/2019,Apple Watch,Accessories,4,26099,104396,30464.6,West
607,3/30/2020,Samsung Galaxy S23,Electronics,3,5855,17565,7013.35,North
608,6/11/2020,Samsung Galaxy S23,Electronics,5,25472,127360,37705.01,North
609,9/12/2020,Canon Camera,Electronics,3,35273,105819,36620.23,East
610,10/1/2019,Samsung Galaxy S23,Electronics,1,18635,18635,3117.6,East
611,5/2/2020,Puma T-shirt,Fashion,4,58783,235132,70825.82,South
612,8/23/2019,Boat Earbuds,Accessories,1,74583,74583,28241.95,East
613,7/18/2020,Canon Camera,Electronics,1,4713,4713,963.79,West
614,4/12/2019,Sony Headphones,Accessories,2,62497,124994,42438.94,West
615,11/5/2020,Samsung Galaxy S23,Electronics,1,40279,40279,6556.96,North
616,6/24/2020,Dell Laptop,Electronics,1,36521,36521,12173.59,East
617,8/18/2019,Canon Camera,Electronics,4,1901,7604,2054.92,North
618,4/14/2019,HP Laptop,Electronics,4,44291,177164,36632.13,West
619,11/12/2020,Nike Shoes,Fashion,4,4366,17464,4473.6,East
620,5/15/2020,Canon Camera,Electronics,2,30616,61232,20427.26,North
621,1/12/2019,iPhone 14,Electronics,2,52455,104910,25129.62,West
622,8/16/2019,Adidas Shoes,Fashion,5,21463,107315,28213.6,East
623,12/29/2020,Dell Laptop,Electronics,1,4926,4926,948.55,West
624,7/14/2019,iPad,Electronics,5,63022,315110,102181.06,North
625,3/20/2019,Canon Camera,Electronics,5,87765,438825,122423.72,West
626,4/14/2019,Apple Watch,Accessories,4,59085,236340,60136.2,North
627,3/9/2020,Apple Watch,Accessories,5,26923,134615,20484.1,East
628,7/18/2019,Puma T-shirt,Fashion,1,38958,38958,8515.95,South
629,12/5/2019,Canon Camera,Electronics,2,46973,93946,30176.7,East
630,5/5/2020,Sony Headphones,Accessories,4,54754,219016,78633.26,North
631,7/22/2020,iPhone 14,Electronics,4,33483,133932,29298.26,East
632,1/5/2019,Canon Camera,Electronics,2,11533,23066,8376.98,West
633,11/3/2020,HP Laptop,Electronics,1,48062,48062,18689.34,South
634,7/26/2020,Boat Earbuds,Accessories,3,45269,135807,46110.1,South
635,3/21/2020,Sony Headphones,Accessories,5,65305,326525,54802.3,South
636,6/1/2020,Nike Shoes,Fashion,5,44754,223770,87052.13,North
637,6/10/2019,iPad,Electronics,4,992,3968,1537.62,North
638,10/29/2020,Adidas Shoes,Fashion,5,47653,238265,44449.23,West
639,7/13/2020,Boat Earbuds,Accessories,1,13367,13367,2167.36,West
640,5/19/2019,Adidas Shoes,Fashion,2,76721,153442,39528.97,North
641,6/3/2019,Canon Camera,Electronics,2,39370,78740,30057.39,South
642,12/20/2019,HP Laptop,Electronics,4,25872,103488,17906.04,North
643,9/4/2019,Adidas Shoes,Fashion,3,25320,75960,12288.49,West
644,2/8/2019,Nike Shoes,Fashion,4,63569,254276,60987.13,North
645,2/13/2019,Adidas Shoes,Fashion,4,88393,353572,65834.49,North
646,6/5/2019,Sony Headphones,Accessories,2,18520,37040,11325.11,South
647,11/18/2019,Adidas Shoes,Fashion,5,19101,95505,30521.73,East
648,12/15/2019,iPad,Electronics,3,27913,83739,24520.83,East
649,9/22/2019,Puma T-shirt,Fashion,5,67232,336160,124505.04,South
650,11/2/2020,iPad,Electronics,3,56341,169023,25638.46,North
651,9/20/2020,Apple Watch,Accessories,1,28982,28982,8749.24,South
652,12/18/2020,Dell Laptop,Electronics,3,4196,12588,3636.78,North
653,4/1/2019,Samsung Galaxy S23,Electronics,5,5456,27280,7065.02,South
654,6/3/2019,HP Laptop,Electronics,1,51813,51813,9038.31,North
655,2/10/2019,HP Laptop,Electronics,4,30461,121844,23155.96,North
656,8/2/2020,Sony Headphones,Accessories,2,87940,175880,63836.62,North
657,10/9/2019,Adidas Shoes,Fashion,3,50312,150936,40877.3,East
658,11/23/2019,Dell Laptop,Electronics,5,80570,402850,71093.53,South
659,3/25/2019,iPad,Electronics,5,62344,311720,65218.97,East
660,1/3/2020,Samsung Galaxy S23,Electronics,4,21200,84800,28507.45,East
661,9/28/2019,Apple Watch,Accessories,4,21454,85816,32845.91,East
662,10/10/2019,Sony Headphones,Accessories,1,81078,81078,30504.52,West
663,1/4/2019,HP Laptop,Electronics,2,47568,95136,19714.01,East
664,9/5/2019,Samsung Galaxy S23,Electronics,1,27556,27556,7308.58,West
665,6/30/2019,Apple Watch,Accessories,5,17464,87320,26374.48,South
666,7/19/2020,Canon Camera,Electronics,1,32752,32752,9689.96,South
667,3/26/2019,Sony Headphones,Accessories,1,88954,88954,31054.32,North
668,2/7/2019,HP Laptop,Electronics,3,58227,174681,69808.04,East
669,11/2/2019,HP Laptop,Electronics,1,27064,27064,5689.74,South
670,7/25/2019,Sony Headphones,Accessories,1,26211,26211,5132.25,North
671,11/6/2019,Adidas Shoes,Fashion,4,27627,110508,23138.09,North
672,7/21/2019,iPad,Electronics,1,58115,58115,22106.14,West
673,10/12/2020,Adidas Shoes,Fashion,2,78577,157154,39926.04,West
674,3/11/2020,Nike Shoes,Fashion,1,68868,68868,17190.25,East
675,7/10/2019,Canon Camera,Electronics,3,11656,34968,9090.88,North
676,3/29/2019,Dell Laptop,Electronics,4,34372,137488,22928.71,South
